CustomerID,Frequency,Monetary,Total_Items,Unique_Products,Country,Avg_Transaction_Value,LastPurchaseDate,FirstPurchaseDate,Customer_Lifetime_Days,Recency,R_score,F_score,M_score,RFM_Score
17232.0,2,417.77,202,30,UNITED KINGDOM,208.88,2011-12-07,2011-11-25,11,4825,1,4,2,142
17233.0,1,131.07,96,22,UNITED KINGDOM,131.07,2011-11-04,2011-11-04,0,4858,2,4,4,244
17234.0,1,114.04,52,13,UNITED KINGDOM,114.04,2011-06-10,2011-06-10,0,5005,4,4,4,444
17235.0,2,248.50,128,20,UNITED KINGDOM,124.25,2011-11-14,2010-12-02,347,4848,2,4,3,243
17236.0,6,739.98,366,83,UNITED KINGDOM,123.33,2011-11-27,2010-12-12,350,4835,1,4,2,142
17237.0,2,177.14,72,15,UNITED KINGDOM,88.57,2011-11-28,2011-11-17,11,4834,1,4,3,143
17238.0,17,3278.10,1696,275,UNITED KINGDOM,192.83,2011-12-07,2010-12-03,368,4825,1,4,1,141
17239.0,1,184.60,92,10,UNITED KINGDOM,184.60,2011-01-31,2011-01-31,0,5135,4,4,3,443
17242.0,2,466.24,315,23,UNITED KINGDOM,233.12,2011-08-23,2011-06-12,72,4931,3,4,2,342
17243.0,23,4073.17,1902,133,UNITED KINGDOM,177.09,2011-12-04,2010-12-05,364,4828,1,4,1,141
17244.0,1,249.93,207,19,UNITED KINGDOM,249.93,2011-10-17,2011-10-17,0,4876,3,4,3,343
17245.0,1,171.45,75,9,UNITED KINGDOM,171.45,2011-05-19,2011-05-19,0,5027,4,4,4,444
17247.0,1,205.99,99,47,UNITED KINGDOM,205.99,2011-11-24,2011-11-24,0,4838,1,4,3,143
17248.0,1,233.30,156,66,UNITED KINGDOM,233.30,2011-08-11,2011-08-11,0,4943,3,4,3,343
17250.0,2,237.62,146,50,UNITED KINGDOM,118.81,2011-12-06,2011-03-23,257,4826,1,4,3,143
17251.0,1,244.33,105,35,UNITED KINGDOM,244.33,2010-12-12,2010-12-12,0,5185,4,4,3,443
17252.0,2,294.31,186,80,UNITED KINGDOM,147.16,2011-08-15,2011-06-06,69,4939,3,4,3,343
17253.0,1,113.01,37,13,UNITED KINGDOM,113.01,2011-11-21,2011-11-21,0,4841,2,4,4,244
17254.0,2,235.04,214,98,UNITED KINGDOM,117.52,2011-12-05,2011-11-24,10,4827,1,4,3,143
17255.0,2,253.45,182,65,UNITED KINGDOM,126.72,2011-10-30,2011-02-13,258,4863,2,4,3,243
17256.0,2,99.60,69,11,UNITED KINGDOM,49.80,2011-08-24,2011-01-31,204,4930,3,4,4,344
17259.0,2,485.33,348,98,UNITED KINGDOM,242.66,2011-07-14,2010-12-06,220,4971,4,4,2,442
17262.0,1,12.45,6,4,UNITED KINGDOM,12.45,2011-04-26,2011-04-26,0,5050,4,4,4,444
17263.0,1,63.44,36,23,UNITED KINGDOM,63.44,2011-05-15,2011-05-15,0,5031,4,4,4,444
17265.0,2,497.21,383,100,UNITED KINGDOM,248.60,2011-07-24,2011-06-12,41,4961,3,4,2,342
17266.0,3,226.03,145,54,UNITED KINGDOM,75.34,2011-12-07,2011-07-15,145,4825,1,4,3,143
17267.0,2,209.35,99,31,UNITED KINGDOM,104.67,2011-08-04,2011-08-04,0,4949,3,4,3,343
17268.0,1,35.00,28,2,UNITED KINGDOM,35.00,2011-07-12,2011-07-12,0,4973,4,4,4,444
17272.0,3,1256.07,1274,64,UNITED KINGDOM,418.69,2011-10-24,2011-03-22,216,4868,2,4,1,241
17274.0,1,81.26,45,23,UNITED KINGDOM,81.26,2011-11-04,2011-11-04,0,4858,2,4,4,244
17277.0,2,868.95,400,62,UNITED KINGDOM,434.48,2011-04-26,2011-01-21,95,5050,4,4,2,442
17278.0,1,206.09,178,14,UNITED KINGDOM,206.09,2011-04-12,2011-04-12,0,5064,4,4,3,443
17279.0,1,25.43,12,5,UNITED KINGDOM,25.43,2011-10-13,2011-10-13,0,4880,3,4,4,344
17282.0,2,355.25,191,69,UNITED KINGDOM,177.62,2011-06-19,2011-02-13,125,4996,4,4,3,443
17284.0,6,1537.33,1241,224,UNITED KINGDOM,256.22,2011-10-10,2011-01-07,276,4883,3,4,1,341
17286.0,1,142.87,116,43,UNITED KINGDOM,142.87,2011-11-18,2011-11-18,0,4844,2,4,4,244
17287.0,7,694.46,484,76,UNITED KINGDOM,99.21,2011-11-13,2010-12-02,346,4849,2,4,2,242
17288.0,6,797.35,635,102,UNITED KINGDOM,132.89,2011-11-30,2010-12-16,349,4831,1,4,2,142
17289.0,3,605.37,431,78,UNITED KINGDOM,201.79,2011-11-08,2011-06-12,148,4854,2,4,2,242
17290.0,2,410.49,291,83,UNITED KINGDOM,205.25,2011-12-06,2011-11-23,12,4826,1,4,2,142
17293.0,8,1255.06,742,86,UNITED KINGDOM,156.88,2011-12-01,2010-12-13,352,4831,1,4,1,141
17295.0,3,400.12,245,46,UNITED KINGDOM,133.37,2011-11-11,2011-10-06,35,4851,2,4,3,243
17297.0,1,91.83,61,45,UNITED KINGDOM,91.83,2011-11-22,2011-11-22,0,4840,1,4,4,144
17298.0,2,187.48,157,21,UNITED KINGDOM,93.74,2011-08-30,2011-08-07,23,4923,3,4,3,343
17299.0,4,532.25,508,46,UNITED KINGDOM,133.06,2011-11-28,2011-06-19,161,4834,1,4,2,142
17301.0,1,152.84,136,58,UNITED KINGDOM,152.84,2011-11-18,2011-11-18,0,4844,2,4,4,244
17302.0,5,818.98,508,64,UNITED KINGDOM,163.80,2011-11-25,2011-02-07,290,4837,1,4,2,142
17303.0,1,192.24,138,47,UNITED KINGDOM,192.24,2010-12-13,2010-12-13,0,5184,4,4,3,443
17306.0,2,49.92,16,2,UNITED KINGDOM,24.96,2011-11-29,2011-09-29,60,4833,1,4,4,144
17309.0,1,82.75,41,11,UNITED KINGDOM,82.75,2011-09-05,2011-09-05,0,4918,3,4,4,344
17311.0,2,593.84,418,36,UNITED KINGDOM,296.92,2011-09-22,2011-01-27,238,4901,3,4,2,342
17312.0,2,96.35,59,9,UNITED KINGDOM,48.18,2011-07-07,2011-07-03,4,4977,4,4,4,444
17313.0,1,21.00,50,2,UNITED KINGDOM,21.00,2011-11-08,2011-11-08,0,4854,2,4,4,244
17314.0,8,1865.93,1269,107,UNITED KINGDOM,233.24,2011-11-15,2011-01-31,287,4847,2,4,1,241
17315.0,36,3489.64,2020,234,UNITED KINGDOM,96.93,2011-12-08,2010-12-17,355,4824,1,4,1,141
17320.0,3,701.68,466,41,UNITED KINGDOM,233.89,2011-08-31,2010-12-06,267,4923,3,4,2,342
17321.0,1,411.74,303,84,UNITED KINGDOM,411.74,2011-10-03,2011-10-03,0,4890,3,4,2,342
17323.0,7,906.52,760,125,UNITED KINGDOM,129.50,2011-11-24,2011-02-20,277,4837,1,4,2,142
17324.0,4,317.34,364,32,UNITED KINGDOM,79.33,2011-11-22,2010-12-08,348,4840,1,4,3,143
17325.0,1,96.80,60,6,UNITED KINGDOM,96.80,2011-03-04,2011-03-04,0,5103,4,4,4,444
17329.0,2,284.40,87,22,UNITED KINGDOM,142.20,2011-11-25,2011-01-28,300,4837,1,4,3,143
17333.0,1,439.53,315,26,UNITED KINGDOM,439.53,2011-09-15,2011-09-15,0,4908,3,4,2,342
17334.0,2,136.62,109,7,UNITED KINGDOM,68.31,2011-02-10,2011-02-04,6,5125,4,4,4,444
17337.0,4,1588.51,1164,392,UNITED KINGDOM,397.13,2011-07-11,2011-02-02,158,4974,4,4,1,441
17338.0,8,5591.39,2834,369,UNITED KINGDOM,698.92,2011-11-22,2010-12-13,344,4840,1,4,1,141
17339.0,2,75.00,20,5,UNITED KINGDOM,37.50,2011-09-06,2010-12-09,270,4917,3,4,4,344
17340.0,10,5059.70,3086,168,UNITED KINGDOM,505.97,2011-11-10,2010-12-08,336,4852,2,4,1,241
17341.0,3,516.30,313,139,UNITED KINGDOM,172.10,2011-07-06,2010-12-08,209,4979,4,4,2,442
17343.0,1,168.74,54,15,UNITED KINGDOM,168.74,2010-12-19,2010-12-19,0,5178,4,4,4,444
17344.0,1,132.62,63,30,UNITED KINGDOM,132.62,2011-10-24,2011-10-24,0,4869,2,4,4,244
17345.0,4,375.74,238,62,UNITED KINGDOM,93.94,2011-11-24,2011-05-27,181,4838,1,4,3,143
17346.0,15,2101.33,1484,275,UNITED KINGDOM,140.09,2011-12-06,2010-12-01,369,4826,1,4,1,141
17348.0,5,948.16,915,167,UNITED KINGDOM,189.63,2011-11-25,2011-02-15,283,4837,1,4,2,142
17349.0,1,35.05,50,5,UNITED KINGDOM,35.05,2011-06-13,2011-06-13,0,5002,4,4,4,444
17350.0,4,861.40,630,59,UNITED KINGDOM,215.35,2011-12-01,2011-10-19,42,4831,1,4,2,142
17351.0,2,51.00,42,11,UNITED KINGDOM,25.50,2011-11-03,2011-06-23,132,4858,2,4,4,244
17354.0,1,56.69,65,4,UNITED KINGDOM,56.69,2011-10-20,2011-10-20,0,4873,2,4,4,244
17356.0,1,178.22,166,19,UNITED KINGDOM,178.22,2011-02-01,2011-02-01,0,5134,4,4,3,443
17357.0,2,186.22,109,35,UNITED KINGDOM,93.11,2011-11-15,2011-11-15,0,4846,2,4,3,243
17358.0,2,342.36,188,53,UNITED KINGDOM,171.18,2011-02-09,2010-12-19,52,5125,4,4,3,443
17359.0,1,56.15,50,11,UNITED KINGDOM,56.15,2011-11-28,2011-11-28,0,4834,1,4,4,144
17360.0,3,486.79,319,106,UNITED KINGDOM,162.26,2011-11-22,2011-06-08,166,4840,1,4,2,142
17361.0,2,340.85,128,20,UNITED KINGDOM,170.43,2011-10-21,2011-06-06,137,4872,2,4,3,243
17362.0,2,276.28,190,29,UNITED KINGDOM,138.14,2011-04-14,2011-02-03,70,5062,4,4,3,443
17364.0,11,3194.69,2176,260,UNITED KINGDOM,290.43,2011-12-09,2011-01-12,330,4823,1,4,1,141
17365.0,8,3722.43,3071,254,UNITED KINGDOM,465.30,2011-11-27,2011-01-11,320,4835,1,4,1,141
17367.0,1,148.61,112,31,UNITED KINGDOM,148.61,2011-04-15,2011-04-15,0,5061,4,4,4,444
17368.0,7,444.69,305,71,UNITED KINGDOM,63.53,2011-11-16,2011-01-06,314,4846,2,4,2,242
17370.0,4,398.22,418,27,UNITED KINGDOM,99.55,2011-09-28,2011-06-23,96,4895,3,4,3,343
17371.0,3,205.15,102,73,UNITED KINGDOM,68.38,2011-11-22,2010-12-13,343,4840,1,4,3,143
17372.0,8,1227.30,701,205,UNITED KINGDOM,153.41,2011-10-30,2010-12-12,321,4863,2,4,1,241
17373.0,4,584.07,393,46,UNITED KINGDOM,146.02,2011-10-30,2011-01-31,272,4863,2,4,2,242
17374.0,2,109.07,37,6,UNITED KINGDOM,54.54,2011-05-05,2011-03-03,62,5041,4,4,4,444
17375.0,3,333.06,297,55,UNITED KINGDOM,111.02,2011-05-24,2010-12-13,162,5022,4,4,3,443
17376.0,2,185.00,84,21,UNITED KINGDOM,92.50,2011-09-30,2011-02-01,240,4893,3,4,3,343
17377.0,20,3092.42,1836,184,UNITED KINGDOM,154.62,2011-11-16,2010-12-01,349,4846,2,4,1,241
17379.0,1,342.16,331,67,UNITED KINGDOM,342.16,2011-11-28,2011-11-28,0,4834,1,4,3,143
17381.0,1,50.40,24,4,UNITED KINGDOM,50.40,2011-03-07,2011-03-07,0,5100,4,4,4,444
17383.0,1,193.39,148,49,UNITED KINGDOM,193.39,2011-12-05,2011-12-05,0,4826,1,4,3,143
17384.0,2,122.20,52,12,UNITED KINGDOM,61.10,2011-11-20,2011-05-04,199,4842,2,4,4,244
17385.0,1,246.16,196,41,UNITED KINGDOM,246.16,2011-11-25,2011-11-25,0,4837,1,4,3,143
17386.0,3,101.60,48,7,UNITED KINGDOM,33.87,2011-12-02,2011-06-27,157,4830,1,4,4,144
17387.0,2,591.82,379,62,UNITED KINGDOM,295.91,2011-11-20,2011-11-06,13,4842,2,4,2,242
17388.0,2,128.48,56,9,UNITED KINGDOM,64.24,2011-09-23,2011-07-31,53,4900,3,4,4,344
17389.0,23,1082.78,520,22,UNITED KINGDOM,47.08,2011-12-06,2011-01-12,328,4825,1,4,1,141
17392.0,2,332.52,272,48,UNITED KINGDOM,166.26,2011-02-06,2010-12-16,51,5129,4,4,3,443
17394.0,1,38.40,24,2,UNITED KINGDOM,38.40,2011-05-04,2011-05-04,0,5042,4,4,4,444
17396.0,1,37.50,10,1,UNITED KINGDOM,37.50,2011-07-14,2011-07-14,0,4971,4,4,4,444
17397.0,2,532.36,233,82,UNITED KINGDOM,266.18,2011-11-17,2011-11-17,0,4845,2,4,2,242
17398.0,3,378.78,282,23,UNITED KINGDOM,126.26,2011-08-17,2011-03-29,140,4937,3,4,3,343
17400.0,5,1446.62,888,147,UNITED KINGDOM,289.32,2011-08-05,2010-12-21,226,4949,3,4,1,341
17402.0,6,171.95,116,20,UNITED KINGDOM,28.66,2011-12-05,2010-12-05,364,4827,1,4,4,144
17403.0,1,238.17,108,30,UNITED KINGDOM,238.17,2011-11-03,2011-11-03,0,4859,2,4,3,243
17404.0,6,368.14,266,25,SWEDEN,61.36,2011-11-14,2010-12-17,331,4848,2,4,3,243
17405.0,3,701.16,678,65,UNITED KINGDOM,233.72,2011-12-08,2011-07-12,149,4823,1,4,2,142
17406.0,2,996.37,577,84,UNITED KINGDOM,498.19,2011-01-10,2010-12-08,33,5156,4,4,1,441
17409.0,2,111.55,35,5,UNITED KINGDOM,55.78,2011-06-08,2011-04-05,63,5007,4,4,4,444
17410.0,5,858.57,451,48,UNITED KINGDOM,171.71,2011-11-23,2011-05-08,199,4839,1,4,2,142
17411.0,3,488.70,234,29,UNITED KINGDOM,162.90,2011-11-27,2011-03-23,249,4835,1,4,2,142
17412.0,7,1085.14,580,43,UNITED KINGDOM,155.02,2011-12-07,2010-12-02,369,4825,1,4,1,141
17414.0,1,28.00,60,3,UNITED KINGDOM,28.00,2011-06-08,2011-06-08,0,5007,4,4,4,444
17415.0,1,138.44,100,8,UNITED KINGDOM,138.44,2011-09-21,2011-09-21,0,4902,3,4,4,344
17416.0,6,3937.52,2430,152,UNITED KINGDOM,656.25,2011-11-10,2011-03-03,251,4852,2,4,1,241
17418.0,2,349.76,275,25,UNITED KINGDOM,174.88,2011-10-28,2011-01-20,281,4865,2,4,3,243
17419.0,12,2900.52,1646,123,UNITED KINGDOM,241.71,2011-11-28,2010-12-07,355,4834,1,4,1,141
17420.0,3,445.48,232,22,UNITED KINGDOM,148.49,2011-10-20,2010-12-01,323,4873,2,4,2,242
17422.0,6,1565.30,1420,85,UNITED KINGDOM,260.88,2011-11-23,2011-02-16,279,4839,1,4,1,141
17423.0,2,425.29,283,23,UNITED KINGDOM,212.65,2011-10-24,2011-05-06,171,4869,2,4,2,242
17425.0,1,655.97,367,40,UNITED KINGDOM,655.97,2011-10-10,2011-10-10,0,4883,3,4,2,342
17426.0,6,3816.09,2685,150,UNITED KINGDOM,636.01,2011-12-01,2011-03-02,274,4830,1,4,1,141
17427.0,1,30.00,24,1,UNITED KINGDOM,30.00,2011-09-29,2011-09-29,0,4894,3,4,4,344
17428.0,19,2671.76,1853,142,UNITED KINGDOM,140.62,2011-11-01,2010-12-06,330,4861,2,4,1,241
17429.0,3,401.72,416,29,UNITED KINGDOM,133.91,2011-08-03,2011-05-05,90,4951,3,4,3,343
17430.0,2,203.36,142,12,UNITED KINGDOM,101.68,2011-11-07,2010-12-09,332,4855,2,4,3,243
17431.0,1,357.40,254,39,UNITED KINGDOM,357.40,2011-01-30,2011-01-30,0,5136,4,4,3,443
17432.0,2,349.36,205,42,UNITED KINGDOM,174.68,2011-11-21,2011-11-02,19,4840,1,4,3,143
17433.0,1,283.26,183,51,UNITED KINGDOM,283.26,2011-09-12,2011-09-12,0,4911,3,4,3,343
17434.0,7,1668.32,1306,84,UNITED KINGDOM,238.33,2011-12-07,2011-09-15,82,4825,1,4,1,141
17436.0,2,170.40,72,7,UNITED KINGDOM,85.20,2011-12-08,2011-04-27,225,4824,1,4,4,144
17438.0,1,283.05,91,12,UNITED KINGDOM,283.05,2011-03-31,2011-03-31,0,5076,4,4,3,443
17440.0,2,22.62,42,2,UNITED KINGDOM,11.31,2011-04-06,2011-04-06,0,5070,4,4,4,444
17442.0,6,2050.99,1423,90,UNITED KINGDOM,341.83,2011-11-03,2011-02-22,253,4859,2,4,1,241
17444.0,2,1704.44,1372,106,CANADA,852.22,2011-07-11,2011-06-20,21,4974,4,4,1,441
17446.0,2,120.90,198,6,UNITED KINGDOM,60.45,2011-06-16,2011-02-02,133,4999,4,4,4,444
17447.0,2,500.97,419,33,UNITED KINGDOM,250.48,2011-10-30,2011-09-29,31,4863,2,4,2,242
17449.0,7,2157.31,1080,158,UNITED KINGDOM,308.19,2011-12-07,2010-12-15,357,4824,1,4,1,141
17450.0,5,998.28,516,40,UNITED KINGDOM,199.66,2011-11-29,2011-01-11,322,4833,1,4,1,141
17451.0,7,1593.80,991,77,UNITED KINGDOM,227.69,2011-12-08,2011-08-26,104,4824,1,4,1,141
17453.0,2,155.07,72,11,UNITED KINGDOM,77.53,2011-11-22,2011-10-06,46,4840,1,4,4,144
17454.0,4,451.88,236,54,UNITED KINGDOM,112.97,2011-05-31,2010-12-15,167,5015,4,4,2,442
17455.0,1,111.80,64,7,UNITED KINGDOM,111.80,2011-05-20,2011-05-20,0,5026,4,4,4,444
17456.0,1,219.62,150,15,UNITED KINGDOM,219.62,2010-12-09,2010-12-09,0,5188,4,4,3,443
17457.0,2,77.11,65,5,UNITED KINGDOM,38.55,2011-08-05,2011-01-04,212,4949,3,4,4,344
17458.0,1,300.40,168,50,UNITED KINGDOM,300.40,2011-11-24,2011-11-24,0,4838,1,4,3,143
17459.0,2,551.99,423,82,UNITED KINGDOM,276.00,2011-10-27,2011-10-10,16,4866,2,4,2,242
17460.0,4,483.68,203,15,UNITED KINGDOM,120.92,2011-09-06,2011-01-25,224,4917,3,4,2,342
17461.0,3,612.01,627,92,UNITED KINGDOM,204.00,2011-11-17,2011-11-10,6,4845,2,4,2,242
17462.0,2,324.08,144,17,UNITED KINGDOM,162.04,2011-10-10,2011-02-28,223,4883,3,4,3,343
17463.0,5,1641.31,1063,153,UNITED KINGDOM,328.26,2011-11-23,2011-01-30,296,4839,1,4,1,141
17464.0,1,67.15,37,5,UNITED KINGDOM,67.15,2011-07-04,2011-07-04,0,4981,4,4,4,444
17466.0,2,531.88,286,32,UNITED KINGDOM,265.94,2011-11-29,2011-09-22,68,4833,1,4,2,142
17468.0,2,137.00,116,5,UNITED KINGDOM,68.50,2011-11-29,2011-11-25,4,4833,1,4,4,144
17469.0,5,1522.71,693,53,UNITED KINGDOM,304.54,2011-11-23,2011-05-19,188,4839,1,4,1,141
17470.0,5,734.41,861,49,UNITED KINGDOM,146.88,2011-10-26,2010-12-07,323,4867,2,4,2,242
17472.0,3,656.14,450,137,UNITED KINGDOM,218.71,2011-06-01,2011-02-13,108,5014,4,4,2,442
17475.0,1,194.37,178,14,UNITED KINGDOM,194.37,2011-09-21,2011-09-21,0,4902,3,4,3,343
17480.0,1,472.22,314,28,UNITED KINGDOM,472.22,2011-09-23,2011-09-23,0,4900,3,4,2,342
17481.0,4,1045.16,716,61,UNITED KINGDOM,261.29,2011-12-06,2011-09-07,90,4826,1,4,1,141
17483.0,3,302.44,171,15,UNITED KINGDOM,100.81,2011-10-05,2011-06-09,117,4888,3,4,3,343
17486.0,1,376.97,189,23,UNITED KINGDOM,376.97,2011-03-23,2011-03-23,0,5084,4,4,3,443
17489.0,2,361.52,392,27,UNITED KINGDOM,180.76,2011-10-12,2011-05-11,153,4881,3,4,3,343
17490.0,6,877.73,565,51,UNITED KINGDOM,146.29,2011-12-09,2011-06-16,175,4823,1,4,2,142
17491.0,10,1499.98,928,54,UNITED KINGDOM,150.00,2011-12-08,2010-12-07,366,4823,1,4,1,141
17492.0,1,140.00,88,7,UNITED KINGDOM,140.00,2011-04-05,2011-04-05,0,5071,4,4,4,444
17495.0,2,432.26,222,17,UNITED KINGDOM,216.13,2011-12-02,2011-11-01,31,4830,1,4,2,142
17496.0,1,251.10,78,9,UNITED KINGDOM,251.10,2010-12-16,2010-12-16,0,5181,4,4,3,443
17498.0,1,235.74,202,15,UNITED KINGDOM,235.74,2011-09-25,2011-09-25,0,4898,3,4,3,343
17499.0,1,460.10,525,34,UNITED KINGDOM,460.10,2011-02-23,2011-02-23,0,5112,4,4,2,442
17501.0,2,259.35,157,16,UNITED KINGDOM,129.68,2011-05-03,2011-05-03,0,5043,4,4,3,443
17502.0,4,517.20,266,21,UNITED KINGDOM,129.30,2011-11-30,2011-11-10,19,4832,1,4,2,142
17503.0,2,382.85,401,31,UNITED KINGDOM,191.43,2011-12-07,2011-11-01,35,4825,1,4,3,143
17504.0,8,1585.42,1101,85,UNITED KINGDOM,198.18,2011-05-17,2011-01-21,116,5029,4,4,1,441
17505.0,2,967.94,530,44,UNITED KINGDOM,483.97,2011-07-01,2011-05-18,44,4984,4,4,1,441
17506.0,1,302.20,139,14,UNITED KINGDOM,302.20,2011-09-25,2011-09-25,0,4898,3,4,3,343
17507.0,2,574.73,356,76,UNITED KINGDOM,287.37,2011-03-23,2011-02-03,47,5084,4,4,2,442
17508.0,1,343.06,274,21,GREECE,343.06,2011-03-04,2011-03-04,0,5103,4,4,3,443
17509.0,8,6083.64,3512,75,UNITED KINGDOM,760.46,2011-10-13,2011-10-07,5,4880,3,4,1,341
17510.0,1,282.98,212,19,UNITED KINGDOM,282.98,2011-11-15,2011-11-15,0,4847,2,4,3,243
17511.0,27,3193.28,3477,107,UNITED KINGDOM,118.27,2011-12-07,2010-12-01,370,4825,1,4,1,141
17512.0,8,1390.31,921,55,UNITED KINGDOM,173.79,2011-10-19,2011-02-11,250,4874,2,4,1,241
17513.0,1,30.00,24,1,UNITED KINGDOM,30.00,2011-09-28,2011-09-28,0,4894,3,4,4,344
17514.0,1,200.15,134,39,UNITED KINGDOM,200.15,2011-08-03,2011-08-03,0,4951,3,4,3,343
17515.0,4,403.17,222,37,UNITED KINGDOM,100.79,2011-11-08,2011-01-25,286,4854,2,4,2,242
17516.0,5,651.71,359,106,UNITED KINGDOM,130.34,2011-11-24,2011-02-27,270,4837,1,4,2,142
17517.0,1,128.44,100,10,UNITED KINGDOM,128.44,2011-02-04,2011-02-04,0,5131,4,4,4,444
17519.0,6,912.00,520,48,UNITED KINGDOM,152.00,2011-11-22,2010-12-06,351,4839,1,4,2,142
17520.0,1,441.29,309,25,UNITED KINGDOM,441.29,2011-10-17,2011-10-17,0,4876,3,4,2,342
17521.0,3,644.99,445,36,UNITED KINGDOM,215.00,2011-11-10,2011-05-24,169,4852,2,4,2,242
17522.0,5,649.76,548,51,UNITED KINGDOM,129.95,2011-12-08,2011-05-05,216,4824,1,4,2,142
17523.0,2,263.43,143,23,UNITED KINGDOM,131.72,2011-11-28,2011-11-20,7,4834,1,4,3,143
17524.0,1,107.20,72,5,UNITED KINGDOM,107.20,2010-12-13,2010-12-13,0,5184,4,4,4,444
17525.0,1,22.50,6,1,UNITED KINGDOM,22.50,2010-12-15,2010-12-15,0,5182,4,4,4,444
17526.0,3,155.20,94,9,UNITED KINGDOM,51.73,2011-12-05,2010-12-09,360,4827,1,4,4,144
17527.0,4,671.86,443,39,UNITED KINGDOM,167.97,2011-10-17,2011-05-05,164,4876,3,4,2,342
17528.0,8,2670.91,1858,164,UNITED KINGDOM,333.86,2011-12-08,2011-09-29,70,4824,1,4,1,141
17530.0,10,2050.54,1360,291,UNITED KINGDOM,205.05,2011-12-08,2010-12-09,363,4823,1,4,1,141
17531.0,1,193.50,120,9,UNITED KINGDOM,193.50,2011-06-02,2011-06-02,0,5012,4,4,3,443
17534.0,1,183.76,95,8,UNITED KINGDOM,183.76,2011-10-17,2011-10-17,0,4876,3,4,3,343
17535.0,1,164.40,136,13,UNITED KINGDOM,164.40,2011-03-04,2011-03-04,0,5103,4,4,4,444
17537.0,2,737.56,434,66,UNITED KINGDOM,368.78,2011-11-10,2011-02-09,273,4852,2,4,2,242
17538.0,1,92.66,86,8,UNITED KINGDOM,92.66,2011-11-14,2011-11-14,0,4848,2,4,4,244
17540.0,2,426.10,166,19,UNITED KINGDOM,213.05,2011-11-15,2011-01-27,291,4847,2,4,2,242
17542.0,1,141.55,131,21,UNITED KINGDOM,141.55,2011-03-15,2011-03-15,0,5092,4,4,4,444
17545.0,3,409.94,282,111,UNITED KINGDOM,136.65,2011-10-27,2011-10-27,0,4866,2,4,2,242
17548.0,1,103.30,58,5,UNITED KINGDOM,103.30,2011-04-20,2011-04-20,0,5056,4,4,4,444
17549.0,2,16.44,36,2,UNITED KINGDOM,8.22,2011-11-16,2011-10-19,27,4846,2,4,4,244
17550.0,3,198.41,81,40,UNITED KINGDOM,66.14,2011-05-26,2011-04-10,45,5020,4,4,3,443
17551.0,1,281.84,141,38,UNITED KINGDOM,281.84,2010-12-15,2010-12-15,0,5182,4,4,3,443
17552.0,4,814.27,573,39,UNITED KINGDOM,203.57,2011-10-10,2010-12-02,311,4882,3,4,2,342
17554.0,5,895.41,493,41,UNITED KINGDOM,179.08,2011-12-08,2011-07-14,146,4824,1,4,2,142
17555.0,2,471.81,347,100,UNITED KINGDOM,235.91,2011-11-20,2011-01-09,314,4842,2,4,2,242
17556.0,1,67.95,40,4,UNITED KINGDOM,67.95,2011-05-18,2011-05-18,0,5028,4,4,4,444
17557.0,3,465.61,292,25,UNITED KINGDOM,155.20,2011-11-25,2011-09-19,66,4837,1,4,2,142
17560.0,3,151.57,67,9,UNITED KINGDOM,50.52,2011-07-07,2011-02-02,155,4978,4,4,4,444
17561.0,1,137.50,107,42,UNITED KINGDOM,137.50,2011-11-20,2011-11-20,0,4842,2,4,4,244
17562.0,7,1029.02,661,44,UNITED KINGDOM,147.00,2011-11-25,2011-06-19,159,4837,1,4,1,141
17564.0,3,409.36,141,35,UNITED KINGDOM,136.45,2011-11-15,2011-09-20,55,4847,2,4,2,242
17566.0,2,734.27,464,107,UNITED KINGDOM,367.13,2011-12-01,2011-11-14,17,4830,1,4,2,142
17567.0,8,2240.01,1507,96,UNITED KINGDOM,280.00,2011-12-02,2010-12-02,365,4830,1,4,1,141
17569.0,1,202.04,94,23,UNITED KINGDOM,202.04,2011-01-11,2011-01-11,0,5155,4,4,3,443
17571.0,3,1017.81,745,220,UNITED KINGDOM,339.27,2011-10-20,2011-02-14,248,4872,2,4,1,241
17572.0,4,206.85,93,6,UNITED KINGDOM,51.71,2011-09-29,2010-12-01,302,4893,3,4,3,343
17573.0,3,336.44,212,22,UNITED KINGDOM,112.15,2011-11-10,2011-09-07,64,4852,2,4,3,243
17574.0,1,155.80,74,7,UNITED KINGDOM,155.80,2011-04-11,2011-04-11,0,5065,4,4,4,444
17576.0,19,2544.20,1580,212,UNITED KINGDOM,133.91,2011-12-01,2010-12-09,357,4830,1,4,1,141
17578.0,1,49.50,30,2,UNITED KINGDOM,49.50,2011-05-05,2011-05-05,0,5040,4,4,4,444
17579.0,3,427.65,256,44,UNITED KINGDOM,142.55,2011-12-05,2011-06-13,174,4827,1,4,2,142
17580.0,2,160.07,81,42,UNITED KINGDOM,80.03,2011-01-31,2010-12-16,45,5135,4,4,4,444
17581.0,23,5992.30,3945,200,UNITED KINGDOM,260.53,2011-12-09,2010-12-02,371,4823,1,4,1,141
17582.0,1,99.37,73,25,UNITED KINGDOM,99.37,2011-04-17,2011-04-17,0,5059,4,4,4,444
17584.0,2,423.40,234,19,UNITED KINGDOM,211.70,2011-12-02,2011-08-04,120,4829,1,4,2,142
17585.0,4,816.77,891,159,UNITED KINGDOM,204.19,2011-08-22,2011-01-05,228,4932,3,4,2,342
