CustomerID,Frequency,Monetary,Total_Items,Unique_Products,Country,Avg_Transaction_Value,LastPurchaseDate,FirstPurchaseDate,Customer_Lifetime_Days,Recency,R_score,F_score,M_score,RFM_Score,Cluster
17091.0,9,3271.97,1481,102,UNITED KINGDOM,363.55,2011-12-07,2010-12-07,365,4825,1,4,1,141,7
17092.0,4,1546.84,897,93,UNITED KINGDOM,386.71,2011-10-20,2011-03-07,227,4872,2,4,1,241,0
17094.0,1,135.5,122,11,UNITED KINGDOM,135.5,2011-01-21,2011-01-21,0,5145,4,4,4,444,3
17095.0,3,836.66,498,58,UNITED KINGDOM,278.89,2011-11-17,2011-01-09,312,4845,2,4,2,242,5
17096.0,4,682.29,263,37,UNITED KINGDOM,170.57,2011-11-24,2011-03-23,246,4838,1,4,2,142,5
17097.0,8,799.72,446,146,SPAIN,99.97,2011-12-07,2010-12-09,363,4824,1,4,2,142,0
17100.0,2,948.34,764,64,UNITED KINGDOM,474.17,2011-11-21,2011-11-21,0,4840,1,4,2,142,5
17101.0,2,341.28,228,21,UNITED KINGDOM,170.64,2011-10-19,2011-06-14,126,4874,2,4,3,243,5
17105.0,2,560.98,582,72,UNITED KINGDOM,280.49,2011-07-03,2011-02-06,147,4982,4,4,2,442,5
17107.0,5,2883.28,1530,217,UNITED KINGDOM,576.66,2011-11-06,2011-03-06,244,4856,2,4,1,241,0
17109.0,6,691.27,475,100,UNITED KINGDOM,115.21,2011-11-10,2011-04-21,203,4851,2,4,2,242,0
17110.0,1,76.1,42,8,UNITED KINGDOM,76.1,2011-06-27,2011-06-27,0,4988,4,4,4,444,3
17111.0,1,183.39,133,25,UNITED KINGDOM,183.39,2011-10-23,2011-10-23,0,4869,2,4,3,243,5
17114.0,8,434.67,177,61,UNITED KINGDOM,54.33,2011-12-04,2011-01-09,329,4828,1,4,2,142,0
17115.0,3,524.1,254,23,UNITED KINGDOM,174.7,2011-12-01,2011-04-20,224,4831,1,4,2,142,5
17117.0,1,73.35,63,6,UNITED KINGDOM,73.35,2011-02-24,2011-02-24,0,5111,4,4,4,444,3
17118.0,1,157.02,154,10,UNITED KINGDOM,157.02,2011-01-26,2011-01-26,0,5140,4,4,4,444,3
17119.0,2,477.79,275,28,UNITED KINGDOM,238.9,2011-12-06,2011-10-11,56,4826,1,4,2,142,5
17120.0,1,222.96,112,14,UNITED KINGDOM,222.96,2011-04-20,2011-04-20,0,5056,4,4,3,443,3
17122.0,1,138.32,80,7,UNITED KINGDOM,138.32,2011-08-12,2011-08-12,0,4942,3,4,4,344,5
17123.0,1,171.0,108,6,UNITED KINGDOM,171.0,2011-07-01,2011-07-01,0,4984,4,4,4,444,3
17124.0,1,262.44,125,28,UNITED KINGDOM,262.44,2011-06-07,2011-06-07,0,5008,4,4,3,443,3
17125.0,1,158.78,80,27,UNITED KINGDOM,158.78,2011-10-20,2011-10-20,0,4873,2,4,4,244,5
17126.0,5,917.16,642,179,UNITED KINGDOM,183.43,2011-07-10,2010-12-12,210,4975,4,4,2,442,0
17128.0,1,131.59,73,11,UNITED KINGDOM,131.59,2011-01-09,2011-01-09,0,5157,4,4,4,444,3
17131.0,4,1520.82,806,69,UNITED KINGDOM,380.2,2011-12-04,2011-09-25,70,4828,1,4,1,141,0
17133.0,3,32.4,18,2,UNITED KINGDOM,10.8,2011-11-24,2011-03-18,250,4838,1,4,4,144,5
17134.0,2,232.35,77,11,UNITED KINGDOM,116.18,2011-08-25,2011-03-20,157,4929,3,4,3,343,5
17135.0,5,596.17,454,26,UNITED KINGDOM,119.23,2011-11-23,2010-12-03,355,4838,1,4,2,142,0
17138.0,1,288.3,116,18,UNITED KINGDOM,288.3,2011-03-09,2011-03-09,0,5098,4,4,3,443,3
17139.0,12,6372.37,3771,257,UNITED KINGDOM,531.03,2011-11-24,2011-02-24,273,4838,1,4,1,141,4
17140.0,1,115.42,62,12,UNITED KINGDOM,115.42,2011-04-06,2011-04-06,0,5070,4,4,4,444,3
17142.0,1,119.7,54,6,UNITED KINGDOM,119.7,2011-04-14,2011-04-14,0,5061,4,4,4,444,3
17144.0,2,453.78,194,24,UNITED KINGDOM,226.89,2011-12-08,2011-09-16,83,4823,1,4,2,142,5
17146.0,2,400.98,190,23,UNITED KINGDOM,200.49,2011-03-21,2010-12-16,95,5086,4,4,3,443,3
17147.0,4,1122.92,718,59,UNITED KINGDOM,280.73,2011-11-17,2011-02-01,289,4845,2,4,1,241,0
17148.0,1,124.88,82,9,UNITED KINGDOM,124.88,2011-10-19,2011-10-19,0,4874,2,4,4,244,5
17152.0,2,92.7,69,6,UNITED KINGDOM,46.35,2011-05-29,2011-03-21,68,5017,4,4,4,444,3
17153.0,1,213.78,104,14,UNITED KINGDOM,213.78,2011-11-15,2011-11-15,0,4847,2,4,3,243,5
17154.0,1,299.1,346,21,UNITED KINGDOM,299.1,2011-09-25,2011-09-25,0,4898,3,4,3,343,5
17155.0,2,78.2,142,14,UNITED KINGDOM,39.1,2011-11-22,2011-06-15,160,4840,1,4,4,144,5
17157.0,2,192.64,136,10,UNITED KINGDOM,96.32,2011-12-02,2011-06-16,168,4830,1,4,3,143,5
17158.0,3,914.21,656,44,UNITED KINGDOM,304.74,2011-11-07,2010-12-14,328,4855,2,4,2,242,5
17159.0,3,1394.85,1034,91,UNITED KINGDOM,464.95,2011-11-18,2011-06-21,150,4844,2,4,1,241,0
17160.0,6,3356.97,2596,108,UNITED KINGDOM,559.5,2011-11-08,2011-04-12,210,4854,2,4,1,241,7
17162.0,10,1293.26,953,64,UNITED KINGDOM,129.33,2011-11-11,2011-02-07,276,4851,2,4,1,241,0
17163.0,1,63.7,14,2,UNITED KINGDOM,63.7,2011-09-22,2011-09-22,0,4901,3,4,4,344,5
17164.0,7,2336.2,1488,86,UNITED KINGDOM,333.74,2011-11-07,2011-03-11,240,4855,2,4,1,241,0
17165.0,1,122.88,96,8,UNITED KINGDOM,122.88,2011-02-28,2011-02-28,0,5106,4,4,4,444,3
17166.0,2,150.09,63,11,UNITED KINGDOM,75.05,2011-11-01,2011-05-20,165,4861,2,4,4,244,5
17169.0,2,751.76,482,47,UNITED KINGDOM,375.88,2011-10-13,2011-06-09,125,4880,3,4,2,342,5
17171.0,1,159.81,159,14,UNITED KINGDOM,159.81,2011-02-23,2011-02-23,0,5111,4,4,4,444,3
17172.0,1,130.68,180,8,UNITED KINGDOM,130.68,2011-09-22,2011-09-22,0,4901,3,4,4,344,5
17173.0,6,975.72,424,20,UNITED KINGDOM,162.62,2011-12-04,2011-07-31,125,4828,1,4,1,141,0
17174.0,1,59.9,41,4,UNITED KINGDOM,59.9,2011-05-06,2011-05-06,0,5040,4,4,4,444,3
17175.0,4,850.18,510,36,UNITED KINGDOM,212.55,2011-10-26,2011-02-16,252,4867,2,4,2,242,0
17176.0,1,208.03,136,13,UNITED KINGDOM,208.03,2011-05-22,2011-05-22,0,5024,4,4,3,443,3
17179.0,3,578.04,253,55,UNITED KINGDOM,192.68,2011-06-14,2010-12-13,183,5000,4,4,2,442,3
17180.0,4,661.06,567,84,UNITED KINGDOM,165.26,2011-10-14,2011-01-27,259,4879,3,4,2,342,5
17181.0,1,44.6,21,18,UNITED KINGDOM,44.6,2011-10-13,2011-10-13,0,4880,3,4,4,344,5
17183.0,6,636.48,372,30,UNITED KINGDOM,106.08,2011-12-02,2011-08-26,97,4830,1,4,2,142,0
17187.0,1,114.35,80,7,UNITED KINGDOM,114.35,2011-04-27,2011-04-27,0,5049,4,4,4,444,3
17188.0,7,1001.11,638,51,UNITED KINGDOM,143.02,2011-11-28,2010-12-12,351,4834,1,4,1,141,0
17189.0,2,264.9,211,48,UNITED KINGDOM,132.45,2011-08-25,2010-12-15,253,4928,3,4,3,343,5
17190.0,1,131.39,77,15,UNITED KINGDOM,131.39,2011-10-12,2011-10-12,0,4881,3,4,4,344,5
17191.0,7,1751.01,1018,154,UNITED KINGDOM,250.14,2011-11-11,2010-12-06,340,4850,2,4,1,241,0
17193.0,5,201.58,90,7,UNITED KINGDOM,40.32,2011-11-04,2011-06-16,141,4858,2,4,3,243,5
17194.0,1,76.12,49,21,UNITED KINGDOM,76.12,2010-12-14,2010-12-14,0,5183,4,4,4,444,3
17197.0,1,348.46,110,18,UNITED KINGDOM,348.46,2011-11-10,2011-11-10,0,4852,2,4,3,243,5
17198.0,3,354.97,256,74,UNITED KINGDOM,118.32,2011-11-16,2010-12-03,347,4846,2,4,3,243,5
17201.0,1,155.08,85,35,UNITED KINGDOM,155.08,2011-10-17,2011-10-17,0,4876,3,4,4,344,5
17203.0,6,717.24,542,86,UNITED KINGDOM,119.54,2011-11-04,2011-10-10,24,4858,2,4,2,242,0
17204.0,4,816.5,454,32,UNITED KINGDOM,204.12,2011-06-17,2011-03-21,88,4998,4,4,2,442,5
17205.0,1,20.5,33,2,UNITED KINGDOM,20.5,2011-10-17,2011-10-17,0,4876,3,4,4,344,5
17206.0,1,159.24,64,6,UNITED KINGDOM,159.24,2011-10-17,2011-10-17,0,4876,3,4,4,344,5
17211.0,8,1798.93,1117,130,UNITED KINGDOM,224.87,2011-11-13,2010-12-05,342,4849,2,4,1,241,0
17212.0,1,3.95,5,1,UNITED KINGDOM,3.95,2011-03-31,2011-03-31,0,5075,4,4,4,444,3
17213.0,7,2176.2,1075,73,UNITED KINGDOM,310.89,2011-10-30,2010-12-08,326,4863,2,4,1,241,0
17214.0,6,720.07,247,64,UNITED KINGDOM,120.01,2011-10-10,2010-12-15,298,4883,3,4,2,342,0
17217.0,1,32.15,11,7,UNITED KINGDOM,32.15,2011-04-19,2011-04-19,0,5056,4,4,4,444,3
17218.0,10,1554.88,823,134,UNITED KINGDOM,155.49,2011-12-05,2010-12-06,363,4827,1,4,1,141,0
17219.0,1,105.98,88,23,UNITED KINGDOM,105.98,2011-11-08,2011-11-08,0,4854,2,4,4,244,5
17220.0,14,2785.73,1773,288,UNITED KINGDOM,198.98,2011-11-15,2010-12-10,339,4847,2,4,1,241,7
17221.0,2,245.66,214,57,UNITED KINGDOM,122.83,2011-12-02,2011-11-03,28,4830,1,4,3,143,5
17222.0,1,273.0,115,26,UNITED KINGDOM,273.0,2011-10-05,2011-10-05,0,4888,3,4,3,343,5
17223.0,2,225.09,95,36,UNITED KINGDOM,112.55,2011-02-02,2010-12-06,58,5132,4,4,3,443,3
17226.0,1,148.99,152,16,UNITED KINGDOM,148.99,2011-02-04,2011-02-04,0,5131,4,4,4,444,3
17227.0,6,282.76,260,24,UNITED KINGDOM,47.13,2011-11-21,2010-12-06,349,4841,2,4,3,243,0
17228.0,8,1749.03,1322,134,UNITED KINGDOM,218.63,2011-11-24,2010-12-02,356,4838,1,4,1,141,0
17229.0,2,308.81,184,38,UNITED KINGDOM,154.41,2011-09-04,2011-07-20,46,4919,3,4,3,343,5
17230.0,6,490.7,286,24,UNITED KINGDOM,81.78,2011-03-20,2010-12-15,95,5086,4,4,2,442,3
17231.0,10,2636.22,1557,267,UNITED KINGDOM,263.62,2011-11-27,2010-12-13,349,4835,1,4,1,141,7
17232.0,2,417.77,202,30,UNITED KINGDOM,208.88,2011-12-07,2011-11-25,11,4825,1,4,2,142,5
17233.0,1,131.07,96,22,UNITED KINGDOM,131.07,2011-11-04,2011-11-04,0,4858,2,4,4,244,5
17234.0,1,114.04,52,13,UNITED KINGDOM,114.04,2011-06-10,2011-06-10,0,5005,4,4,4,444,3
17235.0,2,248.5,128,20,UNITED KINGDOM,124.25,2011-11-14,2010-12-02,347,4848,2,4,3,243,5
17236.0,6,739.98,366,83,UNITED KINGDOM,123.33,2011-11-27,2010-12-12,350,4835,1,4,2,142,0
17237.0,2,177.14,72,15,UNITED KINGDOM,88.57,2011-11-28,2011-11-17,11,4834,1,4,3,143,5
17238.0,17,3278.1,1696,275,UNITED KINGDOM,192.83,2011-12-07,2010-12-03,368,4825,1,4,1,141,7
17239.0,1,184.6,92,10,UNITED KINGDOM,184.6,2011-01-31,2011-01-31,0,5135,4,4,3,443,3
17242.0,2,466.24,315,23,UNITED KINGDOM,233.12,2011-08-23,2011-06-12,72,4931,3,4,2,342,5
17243.0,23,4073.17,1902,133,UNITED KINGDOM,177.09,2011-12-04,2010-12-05,364,4828,1,4,1,141,4
17244.0,1,249.93,207,19,UNITED KINGDOM,249.93,2011-10-17,2011-10-17,0,4876,3,4,3,343,5
17245.0,1,171.45,75,9,UNITED KINGDOM,171.45,2011-05-19,2011-05-19,0,5027,4,4,4,444,3
17247.0,1,205.99,99,47,UNITED KINGDOM,205.99,2011-11-24,2011-11-24,0,4838,1,4,3,143,5
17248.0,1,233.3,156,66,UNITED KINGDOM,233.3,2011-08-11,2011-08-11,0,4943,3,4,3,343,5
17250.0,2,237.62,146,50,UNITED KINGDOM,118.81,2011-12-06,2011-03-23,257,4826,1,4,3,143,5
17251.0,1,244.33,105,35,UNITED KINGDOM,244.33,2010-12-12,2010-12-12,0,5185,4,4,3,443,3
17252.0,2,294.31,186,80,UNITED KINGDOM,147.16,2011-08-15,2011-06-06,69,4939,3,4,3,343,5
17253.0,1,113.01,37,13,UNITED KINGDOM,113.01,2011-11-21,2011-11-21,0,4841,2,4,4,244,5
17254.0,2,235.04,214,98,UNITED KINGDOM,117.52,2011-12-05,2011-11-24,10,4827,1,4,3,143,5
17255.0,2,253.45,182,65,UNITED KINGDOM,126.72,2011-10-30,2011-02-13,258,4863,2,4,3,243,5
17256.0,2,99.6,69,11,UNITED KINGDOM,49.8,2011-08-24,2011-01-31,204,4930,3,4,4,344,5
17259.0,2,485.33,348,98,UNITED KINGDOM,242.66,2011-07-14,2010-12-06,220,4971,4,4,2,442,5
17262.0,1,12.45,6,4,UNITED KINGDOM,12.45,2011-04-26,2011-04-26,0,5050,4,4,4,444,3
17263.0,1,63.44,36,23,UNITED KINGDOM,63.44,2011-05-15,2011-05-15,0,5031,4,4,4,444,3
17265.0,2,497.21,383,100,UNITED KINGDOM,248.6,2011-07-24,2011-06-12,41,4961,3,4,2,342,5
17266.0,3,226.03,145,54,UNITED KINGDOM,75.34,2011-12-07,2011-07-15,145,4825,1,4,3,143,5
17267.0,2,209.35,99,31,UNITED KINGDOM,104.67,2011-08-04,2011-08-04,0,4949,3,4,3,343,5
17268.0,1,35.0,28,2,UNITED KINGDOM,35.0,2011-07-12,2011-07-12,0,4973,4,4,4,444,3
17272.0,3,1256.07,1274,64,UNITED KINGDOM,418.69,2011-10-24,2011-03-22,216,4868,2,4,1,241,0
17274.0,1,81.26,45,23,UNITED KINGDOM,81.26,2011-11-04,2011-11-04,0,4858,2,4,4,244,5
17277.0,2,868.95,400,62,UNITED KINGDOM,434.48,2011-04-26,2011-01-21,95,5050,4,4,2,442,3
17278.0,1,206.09,178,14,UNITED KINGDOM,206.09,2011-04-12,2011-04-12,0,5064,4,4,3,443,3
17279.0,1,25.43,12,5,UNITED KINGDOM,25.43,2011-10-13,2011-10-13,0,4880,3,4,4,344,5
17282.0,2,355.25,191,69,UNITED KINGDOM,177.62,2011-06-19,2011-02-13,125,4996,4,4,3,443,3
17284.0,6,1537.33,1241,224,UNITED KINGDOM,256.22,2011-10-10,2011-01-07,276,4883,3,4,1,341,0
17286.0,1,142.87,116,43,UNITED KINGDOM,142.87,2011-11-18,2011-11-18,0,4844,2,4,4,244,5
17287.0,7,694.46,484,76,UNITED KINGDOM,99.21,2011-11-13,2010-12-02,346,4849,2,4,2,242,0
17288.0,6,797.35,635,102,UNITED KINGDOM,132.89,2011-11-30,2010-12-16,349,4831,1,4,2,142,0
17289.0,3,605.37,431,78,UNITED KINGDOM,201.79,2011-11-08,2011-06-12,148,4854,2,4,2,242,5
17290.0,2,410.49,291,83,UNITED KINGDOM,205.25,2011-12-06,2011-11-23,12,4826,1,4,2,142,5
17293.0,8,1255.06,742,86,UNITED KINGDOM,156.88,2011-12-01,2010-12-13,352,4831,1,4,1,141,0
17295.0,3,400.12,245,46,UNITED KINGDOM,133.37,2011-11-11,2011-10-06,35,4851,2,4,3,243,5
17297.0,1,91.83,61,45,UNITED KINGDOM,91.83,2011-11-22,2011-11-22,0,4840,1,4,4,144,5
17298.0,2,187.48,157,21,UNITED KINGDOM,93.74,2011-08-30,2011-08-07,23,4923,3,4,3,343,5
17299.0,4,532.25,508,46,UNITED KINGDOM,133.06,2011-11-28,2011-06-19,161,4834,1,4,2,142,5
17301.0,1,152.84,136,58,UNITED KINGDOM,152.84,2011-11-18,2011-11-18,0,4844,2,4,4,244,5
17302.0,5,818.98,508,64,UNITED KINGDOM,163.8,2011-11-25,2011-02-07,290,4837,1,4,2,142,0
17303.0,1,192.24,138,47,UNITED KINGDOM,192.24,2010-12-13,2010-12-13,0,5184,4,4,3,443,3
17306.0,2,49.92,16,2,UNITED KINGDOM,24.96,2011-11-29,2011-09-29,60,4833,1,4,4,144,5
17309.0,1,82.75,41,11,UNITED KINGDOM,82.75,2011-09-05,2011-09-05,0,4918,3,4,4,344,5
17311.0,2,593.84,418,36,UNITED KINGDOM,296.92,2011-09-22,2011-01-27,238,4901,3,4,2,342,5
17312.0,2,96.35,59,9,UNITED KINGDOM,48.18,2011-07-07,2011-07-03,4,4977,4,4,4,444,3
17313.0,1,21.0,50,2,UNITED KINGDOM,21.0,2011-11-08,2011-11-08,0,4854,2,4,4,244,5
17314.0,8,1865.93,1269,107,UNITED KINGDOM,233.24,2011-11-15,2011-01-31,287,4847,2,4,1,241,0
17315.0,36,3489.64,2020,234,UNITED KINGDOM,96.93,2011-12-08,2010-12-17,355,4824,1,4,1,141,4
17320.0,3,701.68,466,41,UNITED KINGDOM,233.89,2011-08-31,2010-12-06,267,4923,3,4,2,342,5
17321.0,1,411.74,303,84,UNITED KINGDOM,411.74,2011-10-03,2011-10-03,0,4890,3,4,2,342,5
17323.0,7,906.52,760,125,UNITED KINGDOM,129.5,2011-11-24,2011-02-20,277,4837,1,4,2,142,0
17324.0,4,317.34,364,32,UNITED KINGDOM,79.33,2011-11-22,2010-12-08,348,4840,1,4,3,143,5
17325.0,1,96.8,60,6,UNITED KINGDOM,96.8,2011-03-04,2011-03-04,0,5103,4,4,4,444,3
17329.0,2,284.4,87,22,UNITED KINGDOM,142.2,2011-11-25,2011-01-28,300,4837,1,4,3,143,5
17333.0,1,439.53,315,26,UNITED KINGDOM,439.53,2011-09-15,2011-09-15,0,4908,3,4,2,342,5
17334.0,2,136.62,109,7,UNITED KINGDOM,68.31,2011-02-10,2011-02-04,6,5125,4,4,4,444,3
17337.0,4,1588.51,1164,392,UNITED KINGDOM,397.13,2011-07-11,2011-02-02,158,4974,4,4,1,441,0
17338.0,8,5591.39,2834,369,UNITED KINGDOM,698.92,2011-11-22,2010-12-13,344,4840,1,4,1,141,7
17339.0,2,75.0,20,5,UNITED KINGDOM,37.5,2011-09-06,2010-12-09,270,4917,3,4,4,344,5
17340.0,10,5059.7,3086,168,UNITED KINGDOM,505.97,2011-11-10,2010-12-08,336,4852,2,4,1,241,7
17341.0,3,516.3,313,139,UNITED KINGDOM,172.1,2011-07-06,2010-12-08,209,4979,4,4,2,442,5
17343.0,1,168.74,54,15,UNITED KINGDOM,168.74,2010-12-19,2010-12-19,0,5178,4,4,4,444,3
17344.0,1,132.62,63,30,UNITED KINGDOM,132.62,2011-10-24,2011-10-24,0,4869,2,4,4,244,5
17345.0,4,375.74,238,62,UNITED KINGDOM,93.94,2011-11-24,2011-05-27,181,4838,1,4,3,143,5
17346.0,15,2101.33,1484,275,UNITED KINGDOM,140.09,2011-12-06,2010-12-01,369,4826,1,4,1,141,7
17348.0,5,948.16,915,167,UNITED KINGDOM,189.63,2011-11-25,2011-02-15,283,4837,1,4,2,142,0
17349.0,1,35.05,50,5,UNITED KINGDOM,35.05,2011-06-13,2011-06-13,0,5002,4,4,4,444,3
17350.0,4,861.4,630,59,UNITED KINGDOM,215.35,2011-12-01,2011-10-19,42,4831,1,4,2,142,0
17351.0,2,51.0,42,11,UNITED KINGDOM,25.5,2011-11-03,2011-06-23,132,4858,2,4,4,244,5
17354.0,1,56.69,65,4,UNITED KINGDOM,56.69,2011-10-20,2011-10-20,0,4873,2,4,4,244,5
17356.0,1,178.22,166,19,UNITED KINGDOM,178.22,2011-02-01,2011-02-01,0,5134,4,4,3,443,3
17357.0,2,186.22,109,35,UNITED KINGDOM,93.11,2011-11-15,2011-11-15,0,4846,2,4,3,243,5
17358.0,2,342.36,188,53,UNITED KINGDOM,171.18,2011-02-09,2010-12-19,52,5125,4,4,3,443,3
17359.0,1,56.15,50,11,UNITED KINGDOM,56.15,2011-11-28,2011-11-28,0,4834,1,4,4,144,5
17360.0,3,486.79,319,106,UNITED KINGDOM,162.26,2011-11-22,2011-06-08,166,4840,1,4,2,142,5
17361.0,2,340.85,128,20,UNITED KINGDOM,170.43,2011-10-21,2011-06-06,137,4872,2,4,3,243,5
17362.0,2,276.28,190,29,UNITED KINGDOM,138.14,2011-04-14,2011-02-03,70,5062,4,4,3,443,3
17364.0,11,3194.69,2176,260,UNITED KINGDOM,290.43,2011-12-09,2011-01-12,330,4823,1,4,1,141,7
17365.0,8,3722.43,3071,254,UNITED KINGDOM,465.3,2011-11-27,2011-01-11,320,4835,1,4,1,141,7
17367.0,1,148.61,112,31,UNITED KINGDOM,148.61,2011-04-15,2011-04-15,0,5061,4,4,4,444,3
17368.0,7,444.69,305,71,UNITED KINGDOM,63.53,2011-11-16,2011-01-06,314,4846,2,4,2,242,0
17370.0,4,398.22,418,27,UNITED KINGDOM,99.55,2011-09-28,2011-06-23,96,4895,3,4,3,343,5
17371.0,3,205.15,102,73,UNITED KINGDOM,68.38,2011-11-22,2010-12-13,343,4840,1,4,3,143,5
17372.0,8,1227.3,701,205,UNITED KINGDOM,153.41,2011-10-30,2010-12-12,321,4863,2,4,1,241,0
17373.0,4,584.07,393,46,UNITED KINGDOM,146.02,2011-10-30,2011-01-31,272,4863,2,4,2,242,5
17374.0,2,109.07,37,6,UNITED KINGDOM,54.54,2011-05-05,2011-03-03,62,5041,4,4,4,444,3
17375.0,3,333.06,297,55,UNITED KINGDOM,111.02,2011-05-24,2010-12-13,162,5022,4,4,3,443,3
17376.0,2,185.0,84,21,UNITED KINGDOM,92.5,2011-09-30,2011-02-01,240,4893,3,4,3,343,5
17377.0,20,3092.42,1836,184,UNITED KINGDOM,154.62,2011-11-16,2010-12-01,349,4846,2,4,1,241,7
17379.0,1,342.16,331,67,UNITED KINGDOM,342.16,2011-11-28,2011-11-28,0,4834,1,4,3,143,5
17381.0,1,50.4,24,4,UNITED KINGDOM,50.4,2011-03-07,2011-03-07,0,5100,4,4,4,444,3
17383.0,1,193.39,148,49,UNITED KINGDOM,193.39,2011-12-05,2011-12-05,0,4826,1,4,3,143,5
17384.0,2,122.2,52,12,UNITED KINGDOM,61.1,2011-11-20,2011-05-04,199,4842,2,4,4,244,5
17385.0,1,246.16,196,41,UNITED KINGDOM,246.16,2011-11-25,2011-11-25,0,4837,1,4,3,143,5
17386.0,3,101.6,48,7,UNITED KINGDOM,33.87,2011-12-02,2011-06-27,157,4830,1,4,4,144,5
17387.0,2,591.82,379,62,UNITED KINGDOM,295.91,2011-11-20,2011-11-06,13,4842,2,4,2,242,5
17388.0,2,128.48,56,9,UNITED KINGDOM,64.24,2011-09-23,2011-07-31,53,4900,3,4,4,344,5
17389.0,23,1082.78,520,22,UNITED KINGDOM,47.08,2011-12-06,2011-01-12,328,4825,1,4,1,141,7
17392.0,2,332.52,272,48,UNITED KINGDOM,166.26,2011-02-06,2010-12-16,51,5129,4,4,3,443,3
17394.0,1,38.4,24,2,UNITED KINGDOM,38.4,2011-05-04,2011-05-04,0,5042,4,4,4,444,3
17396.0,1,37.5,10,1,UNITED KINGDOM,37.5,2011-07-14,2011-07-14,0,4971,4,4,4,444,3
17397.0,2,532.36,233,82,UNITED KINGDOM,266.18,2011-11-17,2011-11-17,0,4845,2,4,2,242,5
17398.0,3,378.78,282,23,UNITED KINGDOM,126.26,2011-08-17,2011-03-29,140,4937,3,4,3,343,5
17400.0,5,1446.62,888,147,UNITED KINGDOM,289.32,2011-08-05,2010-12-21,226,4949,3,4,1,341,0
17402.0,6,171.95,116,20,UNITED KINGDOM,28.66,2011-12-05,2010-12-05,364,4827,1,4,4,144,5
17403.0,1,238.17,108,30,UNITED KINGDOM,238.17,2011-11-03,2011-11-03,0,4859,2,4,3,243,5
17404.0,6,368.14,266,25,SWEDEN,61.36,2011-11-14,2010-12-17,331,4848,2,4,3,243,0
17405.0,3,701.16,678,65,UNITED KINGDOM,233.72,2011-12-08,2011-07-12,149,4823,1,4,2,142,5
17406.0,2,996.37,577,84,UNITED KINGDOM,498.19,2011-01-10,2010-12-08,33,5156,4,4,1,441,3
17409.0,2,111.55,35,5,UNITED KINGDOM,55.78,2011-06-08,2011-04-05,63,5007,4,4,4,444,3
17410.0,5,858.57,451,48,UNITED KINGDOM,171.71,2011-11-23,2011-05-08,199,4839,1,4,2,142,0
17411.0,3,488.7,234,29,UNITED KINGDOM,162.9,2011-11-27,2011-03-23,249,4835,1,4,2,142,5
17412.0,7,1085.14,580,43,UNITED KINGDOM,155.02,2011-12-07,2010-12-02,369,4825,1,4,1,141,0
17414.0,1,28.0,60,3,UNITED KINGDOM,28.0,2011-06-08,2011-06-08,0,5007,4,4,4,444,3
17415.0,1,138.44,100,8,UNITED KINGDOM,138.44,2011-09-21,2011-09-21,0,4902,3,4,4,344,5
17416.0,6,3937.52,2430,152,UNITED KINGDOM,656.25,2011-11-10,2011-03-03,251,4852,2,4,1,241,7
17418.0,2,349.76,275,25,UNITED KINGDOM,174.88,2011-10-28,2011-01-20,281,4865,2,4,3,243,5
17419.0,12,2900.52,1646,123,UNITED KINGDOM,241.71,2011-11-28,2010-12-07,355,4834,1,4,1,141,7
17420.0,3,445.48,232,22,UNITED KINGDOM,148.49,2011-10-20,2010-12-01,323,4873,2,4,2,242,5
17422.0,6,1565.3,1420,85,UNITED KINGDOM,260.88,2011-11-23,2011-02-16,279,4839,1,4,1,141,0
17423.0,2,425.29,283,23,UNITED KINGDOM,212.65,2011-10-24,2011-05-06,171,4869,2,4,2,242,5
17425.0,1,655.97,367,40,UNITED KINGDOM,655.97,2011-10-10,2011-10-10,0,4883,3,4,2,342,5
17426.0,6,3816.09,2685,150,UNITED KINGDOM,636.01,2011-12-01,2011-03-02,274,4830,1,4,1,141,7
17427.0,1,30.0,24,1,UNITED KINGDOM,30.0,2011-09-29,2011-09-29,0,4894,3,4,4,344,5
17428.0,19,2671.76,1853,142,UNITED KINGDOM,140.62,2011-11-01,2010-12-06,330,4861,2,4,1,241,7
17429.0,3,401.72,416,29,UNITED KINGDOM,133.91,2011-08-03,2011-05-05,90,4951,3,4,3,343,5
17430.0,2,203.36,142,12,UNITED KINGDOM,101.68,2011-11-07,2010-12-09,332,4855,2,4,3,243,5
17431.0,1,357.4,254,39,UNITED KINGDOM,357.4,2011-01-30,2011-01-30,0,5136,4,4,3,443,3
17432.0,2,349.36,205,42,UNITED KINGDOM,174.68,2011-11-21,2011-11-02,19,4840,1,4,3,143,5
17433.0,1,283.26,183,51,UNITED KINGDOM,283.26,2011-09-12,2011-09-12,0,4911,3,4,3,343,5
17434.0,7,1668.32,1306,84,UNITED KINGDOM,238.33,2011-12-07,2011-09-15,82,4825,1,4,1,141,0
17436.0,2,170.4,72,7,UNITED KINGDOM,85.2,2011-12-08,2011-04-27,225,4824,1,4,4,144,5
17438.0,1,283.05,91,12,UNITED KINGDOM,283.05,2011-03-31,2011-03-31,0,5076,4,4,3,443,3
17440.0,2,22.62,42,2,UNITED KINGDOM,11.31,2011-04-06,2011-04-06,0,5070,4,4,4,444,3
17442.0,6,2050.99,1423,90,UNITED KINGDOM,341.83,2011-11-03,2011-02-22,253,4859,2,4,1,241,0
